graph_id,edge_list
graph_954,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 12), (2, 4), (2, 6), (2, 7), (2, 8), (3, 4), (3, 5), (3, 6), (3, 13), (4, 7), (4, 11), (5, 9), (5, 10), (5, 12), (5, 13), (6, 8), (6, 9), (6, 16), (7, 10), (8, 14), (9, 10), (10, 11), (11, 12), (11, 14), (11, 15), (12, 13), (12, 14), (13, 15)"
graph_955,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 13), (1, 14), (1, 17), (2, 4), (2, 5), (2, 6), (2, 7), (2, 9), (2, 11), (2, 13), (2, 14), (3, 5), (3, 6), (3, 8), (3, 15), (3, 16), (3, 17), (4, 6), (4, 8), (4, 9), (4, 11), (4, 12), (4, 16), (4, 19), (5, 6), (5, 7), (5, 9), (5, 10), (5, 12), (5, 13), (5, 19), (6, 8), (6, 9), (6, 11), (7, 9), (7, 10), (7, 12), (7, 13), (7, 15), (8, 10), (8, 11), (8, 16), (8, 22), (9, 10), (9, 14), (9, 15), (10, 11), (10, 13), (10, 16), (10, 17), (13, 18), (14, 17), (16, 17)"
graph_956,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 17), (0, 18), (0, 25), (0, 27), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 11), (1, 12), (1, 13), (1, 15), (1, 17), (1, 18), (1, 20), (1, 21), (1, 23), (1, 24), (2, 3), (2, 6), (2, 7), (2, 8), (2, 12), (2, 15), (2, 18), (2, 19), (2, 20), (2, 22), (2, 24), (2, 25), (2, 26), (2, 27), (2, 28), (2, 29), (3, 6), (3, 8), (3, 11), (3, 13), (3, 16), (3, 20), (3, 24), (3, 25), (3, 27), (3, 28), (3, 29), (3, 33), (4, 5), (4, 6), (4, 8), (4, 9), (4, 11), (4, 12), (4, 13), (4, 15), (4, 23), (4, 27), (4, 30), (4, 31), (4, 32), (4, 33), (5, 6), (5, 7), (5, 8), (5, 10), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 22), (5, 23), (5, 26), (5, 29), (5, 31), (5, 33), (6, 7), (6, 8), (6, 13), (6, 17), (6, 18), (6, 19), (6, 25), (6, 29), (6, 32), (7, 9), (7, 11), (7, 15), (7, 16), (7, 19), (7, 20), (7, 21), (7, 22), (7, 26), (7, 27), (7, 28), (7, 33), (8, 9), (8, 10), (8, 11), (8, 13), (8, 16), (8, 17), (8, 20), (8, 22), (8, 23), (8, 25), (8, 26), (8, 27), (8, 28), (9, 12), (9, 16), (9, 19), (9, 20), (9, 23), (9, 25), (9, 28), (9, 29), (9, 30), (9, 32), (10, 11), (10, 12), (10, 17), (10, 20), (10, 21), (10, 28), (10, 31), (11, 17), (11, 22), (11, 31), (12, 13), (12, 15), (12, 18), (12, 31), (12, 32), (13, 15), (13, 16), (13, 19), (13, 20), (13, 21), (13, 25), (13, 26), (13, 27), (13, 28), (13, 31), (13, 33), (14, 17), (14, 18), (14, 20), (14, 21), (14, 23), (14, 24), (14, 29), (14, 31), (14, 34), (15, 21), (15, 25), (15, 27), (15, 30), (15, 33), (15, 35), (16, 17), (16, 19), (16, 20), (16, 21), (16, 22), (16, 26), (16, 30), (16, 31), (17, 19), (17, 20), (17, 21), (17, 22), (17, 29), (17, 34), (18, 24), (18, 27), (18, 29), (18, 31), (18, 33), (19, 21), (19, 23), (19, 26), (19, 29), (19, 30), (19, 31), (20, 21), (20, 24), (20, 30), (20, 33), (21, 26), (21, 28), (21, 34), (22, 23), (22, 31), (22, 34), (23, 26), (23, 28), (23, 31), (24, 25), (24, 28), (24, 31), (24, 32), (24, 33), (24, 34), (25, 28), (25, 30), (25, 31), (25, 34), (26, 31), (27, 28), (27, 29), (27, 30), (28, 30), (28, 33), (29, 32), (30, 31), (30, 33), (31, 34), (32, 34)"
graph_957,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 18), (0, 20), (0, 21), (0, 22), (0, 24), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 11), (3, 12), (3, 13), (3, 14), (3, 16), (3, 17), (3, 18), (4, 6), (4, 9), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 19), (5, 6), (5, 8), (5, 11), (5, 14), (5, 15), (5, 17), (6, 9), (6, 10), (6, 14), (6, 16), (7, 9), (7, 11), (7, 14), (7, 15), (7, 16), (7, 19), (8, 10), (10, 18)"
graph_958,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 9), (1, 11), (1, 14), (1, 17), (1, 19), (1, 23), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 11), (2, 12), (2, 17), (2, 18), (3, 6), (3, 7), (3, 10), (3, 11), (3, 12), (4, 6), (4, 8), (4, 10), (4, 11), (4, 15), (4, 17), (4, 22), (4, 23), (5, 7), (5, 9), (5, 14), (5, 18), (5, 27), (6, 17), (6, 23), (7, 8), (7, 14), (7, 19), (8, 9), (9, 14), (9, 17), (9, 19), (9, 23), (10, 11), (10, 13), (10, 19), (11, 14), (11, 15), (11, 17), (11, 18), (11, 21), (11, 23), (12, 15), (12, 16), (12, 20), (13, 14), (13, 20), (13, 25), (14, 16), (14, 17), (14, 20), (14, 22), (14, 28), (15, 16), (15, 17), (15, 18), (15, 20), (15, 22), (15, 23), (16, 17), (16, 18), (16, 20), (17, 18), (17, 19), (17, 20), (17, 25), (18, 21), (18, 23), (18, 25), (19, 21), (19, 22), (19, 25), (20, 22), (21, 25), (22, 24), (23, 24), (25, 30), (28, 29)"
graph_959,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 20), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 9), (1, 15), (1, 17), (1, 18), (2, 6), (2, 8), (2, 9), (2, 11), (2, 13), (2, 15), (2, 16), (2, 17), (2, 18), (2, 20), (2, 23), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 11), (3, 14), (3, 21), (3, 24), (4, 5), (4, 7), (4, 10), (4, 13), (4, 15), (4, 16), (4, 21), (4, 22), (4, 23), (5, 6), (5, 7), (5, 8), (5, 9), (5, 17), (5, 18), (5, 19), (5, 23), (6, 7), (6, 9), (6, 19), (6, 20), (6, 22), (6, 23), (6, 24), (6, 27), (7, 8), (7, 10), (7, 18), (7, 22), (8, 14), (8, 16), (8, 19), (8, 25), (8, 26), (9, 15), (9, 19), (9, 21), (9, 24), (9, 25), (10, 13), (10, 14), (10, 16), (10, 20), (11, 15), (11, 16), (11, 17), (11, 21), (11, 24), (12, 14), (12, 17), (12, 18), (12, 22), (12, 23), (12, 25), (13, 15), (13, 17), (13, 21), (13, 23), (13, 24), (13, 26), (14, 19), (14, 23), (14, 24), (15, 20), (15, 25), (15, 27), (16, 18), (16, 19), (16, 21), (16, 22), (16, 24), (16, 25), (16, 26), (17, 18), (17, 20), (17, 21), (17, 23), (17, 24), (17, 25), (18, 22), (18, 24), (18, 26), (19, 22), (19, 23), (19, 24), (20, 23), (21, 24), (22, 24), (22, 25), (23, 24), (24, 25), (25, 26)"
graph_960,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 19), (0, 20), (0, 21), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 20), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 10), (2, 11), (2, 12), (2, 13), (2, 18), (2, 19), (2, 22), (2, 26), (3, 5), (3, 8), (3, 9), (3, 15), (3, 16), (3, 21), (4, 5), (4, 6), (4, 10), (4, 11), (4, 12), (4, 13), (4, 22), (4, 23), (5, 6), (5, 7), (5, 20), (5, 22), (5, 24), (6, 9), (6, 11), (6, 20), (6, 21), (6, 22), (7, 8), (7, 9), (7, 11), (7, 12), (7, 19), (7, 24), (8, 11), (8, 22), (9, 12), (9, 14), (9, 21), (9, 23), (9, 26), (9, 27), (10, 11), (10, 14), (10, 22), (10, 25), (11, 13), (11, 22), (11, 23), (12, 14), (12, 22), (12, 24), (12, 26), (13, 22), (14, 20), (16, 20), (16, 22), (17, 26), (18, 23), (21, 22), (21, 23), (22, 23), (23, 24)"
graph_961,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 17), (0, 18), (0, 20), (0, 21), (1, 2), (1, 3), (1, 6), (1, 7), (1, 9), (1, 11), (1, 14), (1, 15), (1, 16), (1, 18), (1, 19), (2, 3), (2, 6), (2, 7), (2, 13), (2, 17), (2, 18), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (3, 13), (3, 15), (3, 16), (3, 17), (3, 20), (4, 6), (4, 8), (4, 11), (4, 17), (4, 18), (4, 19), (5, 6), (5, 7), (5, 8), (5, 14), (5, 19), (5, 20), (6, 8), (6, 11), (6, 12), (6, 17), (6, 19), (6, 20), (7, 8), (7, 9), (7, 10), (7, 11), (7, 17), (7, 18), (7, 19), (8, 9), (8, 10), (8, 11), (8, 13), (8, 17), (8, 18), (8, 20), (9, 10), (9, 11), (10, 13), (10, 14), (10, 16), (10, 18), (11, 14), (11, 16), (11, 17), (11, 18), (12, 13), (12, 14), (12, 19), (12, 22), (13, 18), (13, 19), (13, 20), (15, 19), (16, 18), (16, 20), (17, 20), (17, 21), (18, 21)"
graph_962,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (1, 2), (1, 3), (1, 4), (1, 5), (1, 7), (1, 8), (1, 17), (1, 18), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 16), (2, 18), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 15), (3, 17), (3, 18), (3, 19), (3, 27), (4, 6), (4, 8), (4, 9), (4, 10), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 19), (5, 6), (5, 7), (5, 10), (5, 11), (5, 14), (5, 15), (5, 16), (5, 21), (5, 22), (5, 25), (6, 7), (6, 9), (6, 11), (6, 12), (6, 13), (6, 15), (6, 16), (6, 17), (6, 18), (6, 19), (6, 20), (6, 22), (6, 27), (7, 10), (7, 11), (7, 12), (7, 14), (7, 20), (7, 21), (7, 24), (8, 13), (8, 16), (9, 10), (10, 12), (11, 27), (16, 24), (16, 26), (20, 26), (22, 23), (22, 24), (25, 26), (25, 28), (26, 27)"
graph_963,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (1, 2), (1, 3), (1, 7), (2, 3), (2, 4), (2, 8), (2, 9), (2, 12), (2, 13), (2, 14), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 25), (2, 26), (2, 27), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (3, 11), (3, 15), (3, 16), (3, 17), (3, 21), (3, 25), (3, 26), (3, 27), (4, 5), (4, 6), (4, 8), (4, 10), (4, 11), (4, 15), (4, 16), (4, 17), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25), (4, 28), (5, 6), (5, 7), (5, 8), (5, 14), (5, 15), (5, 19), (5, 20), (5, 22), (5, 28), (6, 7), (6, 8), (6, 9), (6, 11), (6, 16), (6, 17), (6, 19), (6, 20), (7, 8), (7, 10), (7, 11), (7, 13), (7, 17), (7, 18), (7, 20), (7, 21), (8, 9), (8, 16), (8, 18), (8, 19), (8, 21), (8, 23), (9, 10), (9, 12), (9, 13), (9, 17), (9, 18), (9, 23), (10, 13), (10, 15), (10, 16), (10, 20), (11, 20), (12, 14), (12, 20)"
graph_964,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 4), (2, 6), (2, 7), (3, 4), (3, 5), (3, 7), (3, 9), (3, 10), (4, 5), (4, 6), (4, 8), (4, 10), (5, 7), (5, 11), (5, 12), (5, 13), (6, 10), (6, 12), (7, 9), (7, 10), (7, 11), (7, 17), (8, 9), (11, 18), (13, 18), (15, 16), (15, 17), (15, 18), (15, 19), (15, 20), (15, 21), (15, 22), (17, 20), (18, 19), (18, 20), (18, 23), (19, 23), (19, 25), (20, 21), (20, 22), (20, 24), (21, 25), (22, 23), (22, 25), (22, 32), (23, 25), (23, 26), (23, 27), (23, 31), (24, 26), (24, 27), (24, 28), (25, 26), (27, 32), (29, 30), (29, 33)"
graph_965,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 10), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 10), (2, 3), (2, 11), (3, 6), (3, 12), (3, 14), (4, 5), (4, 10), (5, 13), (6, 12), (7, 12), (7, 15), (8, 11), (10, 13), (10, 17), (11, 18), (12, 15), (12, 18), (13, 16), (14, 16)"
graph_966,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (0, 28), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 26), (3, 4), (3, 5), (3, 8), (3, 9), (3, 10), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 18), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 15), (4, 16), (4, 18), (4, 20), (4, 21), (4, 23), (4, 25), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 14), (5, 16), (5, 19), (5, 20), (5, 21), (5, 23), (5, 26), (6, 9), (6, 10), (6, 12), (6, 14), (6, 24), (7, 13), (7, 15), (7, 16), (7, 23), (7, 25), (7, 27), (9, 16), (9, 24), (10, 23), (11, 23), (16, 17), (18, 25), (20, 24), (22, 24), (22, 26), (24, 26)"
graph_967,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18), (1, 20), (1, 21), (1, 22), (1, 23), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 19), (2, 20), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 15), (3, 16), (3, 17), (3, 19), (3, 23), (4, 5), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (4, 12), (4, 16), (4, 17), (4, 18), (4, 21), (4, 22), (4, 23), (5, 6), (5, 7), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 15), (6, 16), (6, 17), (6, 18), (6, 23), (6, 24), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 15), (7, 16), (7, 17), (7, 18), (7, 21), (8, 9), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 17), (8, 19), (8, 21), (8, 23), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16), (9, 19), (9, 21), (9, 22), (9, 23), (10, 11), (10, 12), (10, 13), (10, 14), (10, 17), (10, 18), (10, 19), (10, 21), (11, 12), (11, 13), (11, 14), (11, 18), (11, 19), (11, 20), (12, 13), (12, 14), (12, 15), (12, 17), (12, 18), (12, 19), (13, 15), (13, 16), (13, 18), (13, 20), (13, 21), (13, 22), (14, 18), (14, 19), (14, 22), (15, 16), (16, 17), (16, 21), (16, 22), (17, 20), (17, 24), (20, 21), (20, 22), (21, 22), (21, 23), (21, 24), (22, 23), (23, 24), (23, 25)"
graph_968,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 7), (1, 9), (1, 11), (1, 12), (2, 7), (2, 11), (3, 5), (3, 11), (3, 13), (3, 14), (4, 5), (4, 17), (5, 12), (6, 7), (6, 13), (7, 11), (7, 18), (9, 13), (10, 13), (10, 14), (10, 17), (14, 17), (14, 18), (15, 17), (19, 20)"
graph_969,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 15), (0, 16), (0, 17), (0, 18), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 9), (1, 10), (1, 12), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 11), (2, 13), (3, 4), (3, 6), (3, 9), (3, 11), (3, 22), (4, 5), (4, 8), (4, 12), (4, 17), (4, 19), (5, 6), (5, 7), (5, 9), (5, 13), (5, 15), (5, 16), (5, 20), (6, 7), (6, 8), (6, 10), (6, 13), (6, 24), (7, 10), (7, 11), (7, 12), (7, 18), (7, 19), (7, 21), (7, 24), (8, 10), (8, 11), (8, 12), (8, 13), (8, 16), (8, 17), (9, 10), (9, 11), (9, 12), (9, 13), (9, 15), (9, 17), (9, 19), (9, 22), (10, 11), (10, 13), (10, 14), (10, 18), (11, 17), (11, 18), (11, 19), (12, 20), (13, 16), (13, 17), (13, 18), (14, 16), (14, 17), (14, 18), (14, 19), (14, 22), (16, 17), (16, 18), (16, 19), (16, 20)"
graph_970,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 10), (1, 12), (2, 8), (2, 9), (2, 11), (2, 14), (2, 15), (4, 5), (4, 10), (5, 8), (6, 9), (6, 10), (6, 13), (6, 15), (6, 16), (7, 10), (9, 10), (9, 12), (10, 11), (10, 16), (11, 16), (14, 16)"
graph_971,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (1, 2), (1, 3), (1, 4), (1, 6), (1, 15), (2, 4), (2, 5), (2, 14), (2, 15), (3, 14), (4, 15), (5, 13), (6, 11), (6, 15), (7, 8), (7, 9), (7, 12), (7, 14), (8, 14), (8, 15), (8, 16), (9, 11), (9, 15), (10, 16), (11, 15), (12, 14), (12, 16), (12, 17)"
graph_972,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 21), (1, 2), (1, 3), (1, 5), (1, 7), (1, 15), (1, 16), (1, 17), (2, 7), (2, 8), (2, 10), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 14), (3, 15), (3, 16), (3, 17), (4, 5), (4, 6), (4, 7), (4, 8), (4, 12), (4, 13), (4, 14), (4, 16), (5, 6), (5, 11), (5, 15), (5, 16), (5, 17), (6, 7), (6, 8), (6, 9), (6, 12), (6, 15), (6, 16), (6, 17), (7, 8), (7, 9), (7, 10), (7, 12), (7, 13), (7, 14), (7, 16), (8, 9), (8, 15), (8, 16), (8, 17), (9, 16), (9, 17), (9, 18), (10, 12), (10, 13), (11, 15), (11, 17), (11, 18), (12, 13), (12, 14), (13, 14), (13, 18), (14, 15), (15, 18)"
graph_973,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (0, 28), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 14), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 19), (2, 20), (2, 24), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 18), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 15), (4, 16), (4, 17), (5, 6), (5, 7), (5, 8), (5, 11), (5, 13), (5, 14), (5, 15), (5, 16), (5, 26), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 15), (6, 16), (6, 25), (7, 9), (7, 10), (7, 11), (7, 14), (8, 11), (9, 15), (11, 23), (12, 15), (15, 16), (16, 17), (17, 18), (17, 27), (18, 29), (19, 26)"
graph_974,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (1, 4), (1, 5), (1, 7), (1, 8), (1, 14), (2, 3), (2, 4), (2, 5), (2, 7), (2, 9), (2, 14), (3, 4), (3, 5), (3, 6), (3, 13), (3, 17), (4, 5), (4, 6), (4, 17), (5, 16), (5, 18), (6, 7), (6, 12), (6, 22), (7, 8), (7, 9), (7, 13), (7, 19), (7, 22), (8, 9), (8, 10), (8, 17), (8, 20), (8, 23), (10, 12), (10, 20), (11, 19), (11, 22), (13, 14), (13, 19), (13, 22), (14, 20), (14, 23), (15, 16), (15, 17), (15, 19), (15, 20), (15, 23), (16, 19), (16, 21), (16, 22), (17, 18), (18, 20), (19, 23), (20, 21), (21, 22)"
graph_975,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 22), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 13), (2, 17), (2, 18), (2, 19), (2, 20), (2, 22), (2, 23), (2, 25), (2, 26), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 15), (3, 16), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26), (3, 27), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 14), (4, 15), (4, 17), (4, 18), (4, 19), (4, 25), (4, 26), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 19), (5, 20), (5, 22), (5, 24), (5, 26), (5, 28), (5, 29), (6, 7), (6, 8), (6, 9), (6, 10), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (6, 19), (6, 22), (6, 23), (6, 28), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 15), (7, 16), (7, 17), (7, 20), (7, 21), (7, 22), (7, 23), (7, 24), (7, 26), (7, 29), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 22), (8, 23), (8, 24), (8, 26), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 16), (9, 17), (9, 19), (9, 24), (9, 26), (10, 11), (10, 12), (10, 14), (10, 15), (10, 17), (10, 18), (10, 19), (10, 23), (11, 12), (11, 13), (11, 14), (11, 16), (11, 18), (11, 20), (11, 21), (11, 22), (11, 27), (12, 16), (12, 17), (12, 18), (12, 19), (12, 20), (12, 21), (12, 23), (13, 14), (13, 15), (13, 17), (13, 18), (14, 16), (14, 17), (14, 18), (14, 19), (14, 20), (14, 21), (14, 22), (14, 25), (14, 26), (15, 16), (15, 17), (15, 19), (15, 23), (15, 26), (16, 17), (16, 19), (16, 20), (16, 21), (16, 23), (17, 18), (17, 21), (17, 22), (17, 24), (17, 27), (17, 29), (18, 19), (18, 21), (18, 22), (18, 23), (19, 21), (19, 22), (19, 24), (20, 27), (20, 28), (21, 25), (21, 29), (22, 26), (23, 28), (24, 26), (26, 28), (29, 35)"
